M	PRYCE (INTO PHONE)	Six cannisters, maybe four inches in diameter, about a foot high -- find out exactly what the Russians transported in something that size. You have a photo of Rubin anywhere?
F	CARRIE	Back at ASB --
M	PRYCE	How long to get there?
M	DELFY	When we get back to the plane, I'll get ya there in forty minutes.
M	PRYCE	I'll scan a picture of him and get it to you. Meanwhile, contact every non-American base down here and put them on watch. He's got some plan to get these off the ice.
F	CARRIE	I know why Weiss was so far from Delta One One. He was dumped from a plane. CONTINUED:
M	PRYCE	You need to get that looked at.
F	CARRIE	I'll have the Doc take a peek when we're done.
M	DINKLE	Murphy's looking for you.
F	CARRIE	Murphy? What the hell is he doing HERE
M	DINKLE	Came in on the evac. Hey -- I don't turn that in, I have to pay for it.
F	CARRIE	I'm on 30 if you need me. Rubin's picture is in a file on my desk.
M	DINKLE	Make sure I get that back. CONTINUED:
M	PRYCE	Of course.
M	TECH	It's packing winds of a hundred thirty knots.
M	MURPHY	Shit -- we've got to move up the evac.
F	RHONDA	How much?
M	MURPHY	Six hours at least.
F	RHONDA	Jesus, I got crew that's still not in.
M	MURPHY	Then get them in!
M	CARRIE (O.C.)	You wanted to see me?
M	MURPHY	Where the hell have you been?
F	CARRIE	Buried under 2 tons of ice. You? CONTINUED:
M	MURPHY	Do me a favor, you find any more bodies, mind not parading them down the main corridor. I've got Newbies afraid to winterover, for Chirstsake. They want out on seats I don't have. And next time you want to take a Goddamn plane anywhere, you ask me.
F	CARRIE	Sure thing, Chief.
M	MURPHY	We don't have enough supplies for all of us to Winter-over if we get stuck down here. And you wonder why it didn't work out between us.
F	CARRIE	It didn't work, Sam, because you couldn't keep your hands off every new woman who stepped foot on the ice down here. I was stupid enough to be one of them. Now if you could cut through your red tape for just one second, you would realize that someone's out there with six cannisters, possibly full of Uranium, and he wants to get it into the hands of some very bad people. And I'm trying to stop it -- so fuck asking you for shit, Sam.
M	MURPHY	This is ridic---
M	DOC (O.C.)	Enough! What the hell's wrong with you, Murph? I've got bodies piling up in my lab, and she's the only one doing anything about it. Why don't you try helping her for a change?
F	CARRIE	You know what Doc, it's alright. You got my list?
M	DOC	I'm worried about you. Is it going to take another attempt on your life to get you to finally slow down?
F	CARRIE	You worry too much -- but it's what I like about you. Doc, did you notice if Weiss had a wound on his left leg? CONTINUED:
M	DOC	I striped him down to put him in a bodybag. There's only the puncture from the axe. No way, I would have noticed it. Why?
F	CARRIE	Then it's gotta be Rubin. I don't know.
M	DOC	Any word from the FBI?
F	CARRIE	There's no way they're gonna make it. Not with that storm coming in over the peninsula. Oh God.
M	DOC	Jesus, Carrie, how long did you let this go?
F	CARRIE	When did I go to Vostok?
M	DOC	Feel that?
F	CARRIE	No.
M	DOC	Now? I have to amputate your middle two fingers.
F	CARRIE	No way. Don't tell me that.
M	DOC	The fingers are dead, Carrie. If I don't do it now, gangrene will set in. You'll lose your hand.
M	DOC (cont'd)	I'm sorry.
M	DOC (O.C.)	There, finished. BACK TO SCENE It's going to be an adjustment. CONTINUED: Should ease the pain. I'll look around, dig some more up for you.
M	PRYCE	I stopped by the clinic... Doc told me.
F	CARRIE	Pretty tough Marshal, huh? If you came to propose, now's not really a good time. CONTINUED: Anything?
M	PRYCE	Got Rubin's face all over Antarctica, but nobody's seen him yet.
F	CARRIE	...You ever kill anyone?
M	PRYCE	...Unfortunately.
F	CARRIE	Anyone you ever trusted?
M	PRYCE	No.
F	CARRIE	I hadn't held a gun in my hand for over two years. Wasn't supposed to need one down here. You asked what I was running away from...I came down here to forget my partner, Jack. Thought it would be better than any therapy.
M	PRYCE	What happened?
F	CARRIE	We were on a stakeout at a Holiday Inn in Miami, waiting for this buy to go down. I was excited, we'd been after this trafficker for a long time. Thought this bust would be my big chance to impress the brass. Anyway, guy's a no show. One hour went by, then two - - nothing. Then Jack starting acting strange. Next thing I knew my face was being rammed into a mirror. My own partner was trying to kill me. Turns out the whole bust was a set up from the start. Jack was dirty, working with the guy we were after. Four years together. I knew things about him that his wife didn't even know. But he was my partner and I killed him that night. There's no changing that. Marshall service cleared me -- ruled it self-defense, but I had a real hard time getting over the betrayal -- how little my life meant to a guy I was willing to take a bullet for. Know what the kicker is -- Jack thought I was close to figuring him out. Thought this hotel room was the best place to get rid of me -- make it look like a bust gone bad. Truth is, I had no idea. God, I was young and stupid, and in way over my head.
M	CARRIE (cont'd)	You asked me why I smell like suntan lotion -- Jack wore Aramis, this cheap after-shave his wife gave him. Some of the guys down here wear it -- suntan lotion is the only thing that keeps me from smelling it. What do ya got there?
M	PRYCE	It's what the Russians used to transport weapons grade materials in. They match the dimensions inside the safe. We're looking for six of these. Langley's thinking it might be Hexafluoride, which is a derivative of Uranium. It's a component for nuclear detonation.
F	CARRIE	These beakers where really in over their heads.
M	RHONDA (V.O.)	Dinkle, it's Rhonda --
M	PRYCE	I better get this back to him. And we have to find Rubin.
F	CARRIE	Think you can you help me with these buttons, first?
M	PRYCE	Sure. For what it's worth -- I think you're pretty tough, Marshall.
M	MAN	...You Stetko? Don't...
F	CARRIE	Who are you?
M	RUBIN	-- Did Mooney talk to you? I didn't hear from him -- he was supposed to call me after you talked.
F	CARRIE	Mooney's dead.
M	RUBIN	No...
F	CARRIE	And so's Weiss. CONTINUED:
M	RUBIN	And I'm next, I know it.
F	CARRIE	It's okay, you're safe, just put the knife down. Who's after you? Where are the cannisters?
M	RUBIN	Weiss didn't want to go through with it. Oh God. How did we let this happen?
F	CARRIE	Rubin -- I need you to focus for me. Carrie, it's Doc -- got those painkillers.
F	CARRIE	It's okay, he's a doctor, he can help you.
M	CARRIE (cont'd)	You alright?
M	CARRIE (cont'd)	Pryce -- Yeah?
F	CARRIE	Rubin's here! He's on the run. Level one. White T-shirt. Jeans. He's heading for the Science Lab.
F	CARRIE	Rubin, wait!
F	CARRIE	Rubin -- I can help you! CONTINUED:
F	CARRIE	Door's jammed --
M	CARRIE (cont'd)	Pryce, it's not Rubin -- Someone's trying to kill him. CONTINUED:
F	CARRIE	Shit, Rubin doesn't have any gear on.
M	PRYCE	How long's he been out there?
F	CARRIE	Thirty seconds.
M	RUBIN	...Help me.
M	RUBIN	W..wa..wait.
F	RHONDA	Sam! CONTINUED:
M	KELLER	I sh... sh... shoulda killed you at Vostok.
F	CARRIE	Where are the cannisters?
M	KELLER	Go to hell.
M	PRYCE	Wrong answer.
F	CARRIE	Help me drag him over here.
M	CARRIE (cont'd)	Keep him still.
M	PRYCE	Who's Tahir selling it to -- what's the intended target?
M	KELLER	What're you doing, you crazy bitch?
F	CARRIE	Why did you kill those scientists, Keller? Was a four-way split too much for you?
M	KELLER	Fuck you.
F	CARRIE	Where is the uranium?
M	KELLER	You have no idea what's going on here, do you?
M	PRYCE	Hit the sonofabitch again!
M	KELLER	The plane, they're in the fucking plane.
M	MURPHY	Have you completely lost your mind?
F	CARRIE	Let go of me. Where in the plane?
M	KELLER	Find them yourself.
M	MURPHY	What the hell's going on?
F	CARRIE	The cannisters are on the plane.
M	CARRIE (cont'd)	Throw him in the holding cell.
M	MURPHY	Who the hell are you?
M	PRYCE	Name's Pryce.
F	CARRIE	He's with the UN. We have to search that plane now!
M	MURPHY	We don't have time. We'll just search it in Christchurch when it lands.
M	PRYCE	It's a twelve hour flight to Christchurch. Anything can happen in that time. Keller is here, so we know it's still on the ground. Once that plane is in the air, we've as good as lost it. Just give us 10 minutes.
F	CARRIE	Sam, do what is right here. Come on.
M	MURPHY	Do what you have to, but that plane takes off in one hour.
F	CARRIE	We'll need some help.
M	MURPHY	I'll send what I can.
M	PRYCE	It's clean. You check the cockpit?
